"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1990",2.53,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1991",2.521,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1992",2.773,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1993",2.956,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1994",3.303,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1995",3.265,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1996",3.149,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1997",2.945,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1998",2.698,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1999",2.81,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2000",2.929,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2001",2.856,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2002",2.895,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2003",3.012,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2004",2.963,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2005",2.888,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2006",2.775,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2007",2.647,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2008",2.713,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2009",2.921,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2010",2.953,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2011",2.696,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2012",2.642,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2013",2.649,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2014",2.608,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2015",2.646,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2016",2.636,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2017",2.583,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.026,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.031,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.069,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.087,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.138,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.122,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.115,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.122,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.444,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.455,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.442,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.457,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.487,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.502,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.5,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.519,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.519,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.455,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.481,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.572,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.514,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.515,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.547,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.568,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.566,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.533,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.509,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.539,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1980",2.233,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1981",2.732,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1982",2.787,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1983",2.757,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1984",2.709,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1985",2.636,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1986",2.544,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1987",2.489,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1988",2.45,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1989",2.293,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1990",2.447,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1991",2.447,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1992",2.446,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1993",2.628,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1994",2.628,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1995",2.661,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1996",2.666,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1997",2.724,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1998",3.289,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1999",3.269,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2000",3.006,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2001",2.929,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2002",2.916,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2003",2.973,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2004",3.003,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2005",2.934,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2006",2.87,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2007",2.842,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2008",2.828,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2009",3.023,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2010",2.946,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2011",2.888,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2012",2.933,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2013",3.001,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2014",3.007,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2015",2.947,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2016",2.91,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2017",2.88,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2018",2.85,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1980",2.134,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1981",1.917,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1982",1.899,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1983",1.851,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1984",1.963,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1985",2.214,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1986",2.48,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1987",2.308,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1988",2.331,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1989",2.536,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1990",2.527,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1991",2.177,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1992",2.144,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1993",1.975,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1994",2.204,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1995",2.202,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1996",2.281,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1997",2.685,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1998",2.962,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1999",2.81,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2000",2.669,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2001",2.536,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2002",2.491,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2003",2.403,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2004",2.286,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2005",2.636,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2006",3.007,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2007",3.052,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2008",3.279,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2009",3.502,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2010",3.436,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2011",3.326,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2012",3.207,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2013",2.846,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2014",2.698,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2015",2.611,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2016",2.483,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2017",2.458,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2018",2.783,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.028,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.034,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.038,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.046,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.047,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.057,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.066,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.076,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.099,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.087,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.099,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.13,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.124,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.145,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.172,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.212,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.457,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.395,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.51,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.609,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.624,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.615,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.771,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.976,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.948,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.957,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.943,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.951,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2018",1.006,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.479,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.492,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.486,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.449,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.421,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.38,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.368,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.394,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.372,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.443,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.462,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.416,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.323,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.326,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.314,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.308,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.249,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.331,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.63,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.64,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.697,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.713,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.799,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.897,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.892,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.925,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2006",1.162,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.666,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.77,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.85,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.831,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.813,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.731,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.674,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.621,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.59,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.628,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.644,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.028,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.027,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.026,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.027,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.024,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.026,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.028,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.026,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.025,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.024,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.081,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.079,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.105,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.13,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.125,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.127,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.185,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.168,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.53,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.522,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.648,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.61,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.623,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.646,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.658,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.692,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.708,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.706,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.728,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.842,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.827,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.838,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.837,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.821,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.753,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.724,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.695,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.683,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.007,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.007,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.008,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.01,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.009,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.013,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.014,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.013,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.015,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.014,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.285,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.288,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.298,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.273,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.276,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.268,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.308,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.286,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.302,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.317,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.033,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.022,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.019,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.018,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.022,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.024,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.018,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.026,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.029,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.048,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.065,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.076,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.326,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.35,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.361,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.355,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.342,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.323,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1980",2.129,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1981",1.911,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1982",1.894,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1983",1.845,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1984",1.957,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1985",2.207,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1986",2.47,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1987",2.297,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1988",2.318,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1989",2.517,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1990",2.505,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1991",2.155,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1992",2.09,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1993",1.912,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1994",1.949,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1995",1.935,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1996",2.002,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1997",2.388,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1998",2.365,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1999",2.222,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2000",2.087,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.971,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.919,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.823,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.698,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.851,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2006",2.216,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2007",2.198,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2008",2.292,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2009",2.386,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2010",2.289,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2011",2.174,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2012",2.067,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.711,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.557,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.463,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.388,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.269,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.569,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1980",2.801,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1985",2.444,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1990",2.182,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1991",2.159,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1992",2.384,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1993",2.54,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1994",2.864,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1995",2.829,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1996",2.699,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1997",2.502,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1998",2.33,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","1999",2.431,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2000",2.519,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2001",2.446,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2002",2.483,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2003",2.584,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2004",2.537,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2005",2.461,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2006",2.346,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2007",2.213,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2008",2.255,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2009",2.374,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2010",2.323,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2011",2.069,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2012",2.001,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.991,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.926,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.954,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.925,
"AUT","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.881,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.317,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.287,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.246,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.259,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.248,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.243,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.234,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.239,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.235,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.237,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.243,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.261,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.276,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.286,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.293,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.301,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.287,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.288,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.641,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.643,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.653,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.671,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.698,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.648,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.615,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.588,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.602,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.601,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.6,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.631,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.65,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.627,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.599,
"USA","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.576,
